Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,40,Oklahoma,517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC,97,51813.185567,10235.175258,8253.8659794
State,40,Oklahoma,518,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH MCC OR DISC DEVICE OR NEUROSTIMULATOR,24,129325.16667,34548.583333,21328.125
State,40,Oklahoma,519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,95,73178.726316,14665.473684,11444
State,40,Oklahoma,520,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC,58,56276.586207,10755.241379,8470.9655172
State,40,Oklahoma,521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,289,102368.06574,21440.50173,19169.249135
State,40,Oklahoma,522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,836,76666.638756,15458.020335,13233.511962
State,40,Oklahoma,533,FRACTURES OF FEMUR WITH MCC,11,57599.363636,11494,9465.0909091
State,40,Oklahoma,534,FRACTURES OF FEMUR WITHOUT MCC,30,30204.5,6093.8666667,4460.4
State,40,Oklahoma,535,FRACTURES OF HIP AND PELVIS WITH MCC,103,45423.873786,9332.3883495,7776.1359223
State,40,Oklahoma,536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,251,26145.151394,6051.5258964,4483.8844622
State,40,Oklahoma,539,OSTEOMYELITIS WITH MCC,43,72426.55814,14615.069767,12819.790698
State,40,Oklahoma,540,OSTEOMYELITIS WITH CC,27,46804.333333,13704.518519,11426
State,40,Oklahoma,542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,64,53581,12757.65625,10986.875
State,40,Oklahoma,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,109,40142.293578,8043.4311927,6434.4495413
State,40,Oklahoma,544,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/M,13,29617.769231,6332.8461538,4563.0769231
State,40,Oklahoma,545,CONNECTIVE TISSUE DISORDERS WITH MCC,23,81729.434783,18943.434783,17291.391304
State,40,Oklahoma,546,CONNECTIVE TISSUE DISORDERS WITH CC,27,52751.740741,12781.444444,10098.222222
State,40,Oklahoma,549,SEPTIC ARTHRITIS WITH CC,14,29596.571429,8749.0714286,7343.3571429
State,40,Oklahoma,551,MEDICAL BACK PROBLEMS WITH MCC,126,50392.825397,11778.698413,9796.8492063
State,40,Oklahoma,552,MEDICAL BACK PROBLEMS WITHOUT MCC,380,34395.697368,7652.4210526,5743.9789474
State,40,Oklahoma,553,BONE DISEASES AND ARTHROPATHIES WITH MCC,15,35918.6,9577.2666667,8490.5333333
State,40,Oklahoma,554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,53,27923.773585,6446.245283,5121.1320755
State,40,Oklahoma,555,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,29,53919.37931,13281.448276,11843.034483
State,40,Oklahoma,556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,66,33540.833333,6719.0151515,5209.7272727
State,40,Oklahoma,557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",76,52365.539474,11158.460526,9386.5263158
State,40,Oklahoma,558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",110,38436.4,6850.4545455,5252.9363636
State,40,Oklahoma,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",49,68556.591837,13623.428571,12075.387755
State,40,Oklahoma,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",59,33397.694915,8044.2372881,6881.8644068
State,40,Oklahoma,561,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",20,26096.15,5864.8,5064.05
State,40,Oklahoma,562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",71,57992.915493,10974.591549,9176.2957746
State,40,Oklahoma,563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",168,33082.452381,6665.8095238,5110.2440476
State,40,Oklahoma,564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,77,45990.584416,11514.649351,9979.3246753
State,40,Oklahoma,565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,76,35049.697368,7769.6578947,6258.1710526
State,40,Oklahoma,570,SKIN DEBRIDEMENT WITH MCC,30,83299.7,20531.766667,18414.666667
State,40,Oklahoma,571,SKIN DEBRIDEMENT WITH CC,56,75070.839286,12107.196429,10036.892857
State,40,Oklahoma,574,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,20,138057.85,24643.6,21587.25
State,40,Oklahoma,577,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,15,192103,22367.733333,19526.733333
State,40,Oklahoma,579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",55,135334.25455,25205.218182,22274.4
State,40,Oklahoma,580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",87,73955.931034,15304.149425,10630.563218
State,40,Oklahoma,581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",32,69639.875,10631.9375,9102.3125
State,40,Oklahoma,592,SKIN ULCERS WITH MCC,38,55910.763158,12132.210526,9838.7105263
State,40,Oklahoma,593,SKIN ULCERS WITH CC,45,41412.822222,8972.6222222,7282.1333333
State,40,Oklahoma,596,MAJOR SKIN DISORDERS WITHOUT MCC,16,28458.5625,8297.875,6719.875
State,40,Oklahoma,597,MALIGNANT BREAST DISORDERS WITH MCC,13,30359.076923,11499,10561.153846
State,40,Oklahoma,602,CELLULITIS WITH MCC,251,55549.7251,10999.87251,9123.6573705
State,40,Oklahoma,603,CELLULITIS WITHOUT MCC,659,31987.843703,7004.2306525,5248.1957511
State,40,Oklahoma,604,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITH MCC",23,52474,11929.434783,10062.217391
State,40,Oklahoma,605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",115,33598.878261,7192.9565217,5606.1652174
State,40,Oklahoma,606,MINOR SKIN DISORDERS WITH MCC,12,76549.833333,15821,14125.916667
State,40,Oklahoma,607,MINOR SKIN DISORDERS WITHOUT MCC,30,36223.833333,8094.8,6159.0666667
State,40,Oklahoma,614,ADRENAL AND PITUITARY PROCEDURES WITH CC/MCC,21,129535.57143,19225.333333,14614.857143
State,40,Oklahoma,615,ADRENAL AND PITUITARY PROCEDURES WITHOUT CC/MCC,16,128676.125,13891.5625,12017.8125
State,40,Oklahoma,616,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",36,146600.13889,30629.388889,28592.361111
State,40,Oklahoma,617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",157,69463.859873,14769.605096,12125.133758
State,40,Oklahoma,620,O.R. PROCEDURES FOR OBESITY WITH CC,30,68331.433333,13035.733333,8270.5
State,40,Oklahoma,621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,113,68138.106195,12351.39823,8333.0530973
State,40,Oklahoma,622,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",28,81132,24573.285714,22332.857143
State,40,Oklahoma,623,"SKIN GRAFTS AND WOUND DEBRIDEMENT FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WIT",68,63190.867647,13990.941176,11471.661765
State,40,Oklahoma,627,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC",17,48834.764706,8804.2941176,7031.5882353
State,40,Oklahoma,628,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH MCC",36,136804.63889,28473.611111,25254.972222
State,40,Oklahoma,629,"OTHER ENDOCRINE, NUTRITIONAL AND METABOLIC O.R. PROCEDURES WITH CC",47,77780.234043,17859.021277,15106.553191
State,40,Oklahoma,637,DIABETES WITH MCC,478,53000.359833,10731.738494,9038.209205
State,40,Oklahoma,638,DIABETES WITH CC,503,31069.576541,7159.9582505,5520.2942346
State,40,Oklahoma,639,DIABETES WITHOUT CC/MCC,77,22708.818182,5227.6883117,3812.9480519
State,40,Oklahoma,640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",1103,43518.583862,9901.4242974,8308.2148685
State,40,Oklahoma,641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",952,27642.717437,6289.2594538,4809.6638655
State,40,Oklahoma,642,INBORN AND OTHER DISORDERS OF METABOLISM,19,37317.578947,10296.684211,8951.2631579
State,40,Oklahoma,643,ENDOCRINE DISORDERS WITH MCC,156,53362.807692,12378.615385,10093.884615
State,40,Oklahoma,644,ENDOCRINE DISORDERS WITH CC,121,32987.380165,7749.1652893,5984.1239669
State,40,Oklahoma,645,ENDOCRINE DISORDERS WITHOUT CC/MCC,29,28685.034483,6058.7931034,3891.2413793
State,40,Oklahoma,650,KIDNEY TRANSPLANT WITH HEMODIALYSIS WITH MCC,26,338296.42308,35823.230769,32703.576923
State,40,Oklahoma,651,KIDNEY TRANSPLANT WITH HEMODIALYSIS WITHOUT MCC,12,345872.33333,28768.666667,25746.916667
State,40,Oklahoma,652,KIDNEY TRANSPLANT,74,304872.04054,28900.202703,19798.594595
State,40,Oklahoma,653,MAJOR BLADDER PROCEDURES WITH MCC,15,185591.93333,40015.6,31879.866667
State,40,Oklahoma,654,MAJOR BLADDER PROCEDURES WITH CC,48,147159.02083,23293.291667,18335.6875
State,40,Oklahoma,655,MAJOR BLADDER PROCEDURES WITHOUT CC/MCC,20,133940.55,21328.8,13832.65
State,40,Oklahoma,656,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH MCC,33,156196.09091,29404.121212,22239.757576
State,40,Oklahoma,657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,98,91034.857143,14799.173469,12523.295918
State,40,Oklahoma,658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,106,71185.90566,12410.849057,9165.4716981
State,40,Oklahoma,659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,162,91217.030864,19396.148148,16258.308642
State,40,Oklahoma,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,249,58436.614458,11274.004016,8291.8514056
State,40,Oklahoma,661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,115,46875.643478,8490.2434783,6358.4086957
State,40,Oklahoma,663,MINOR BLADDER PROCEDURES WITH CC,34,56277.029412,11408.588235,10138.029412
State,40,Oklahoma,665,PROSTATECTOMY WITH MCC,16,110377.25,22078.625,20104.0625
State,40,Oklahoma,666,PROSTATECTOMY WITH CC,24,56986.75,13217.541667,10726.833333
State,40,Oklahoma,668,TRANSURETHRAL PROCEDURES WITH MCC,25,89821.76,19938.4,18063.6
State,40,Oklahoma,669,TRANSURETHRAL PROCEDURES WITH CC,50,67715.22,11487.54,9992.16
State,40,Oklahoma,673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,190,123542.74211,27032.557895,22634.873684
State,40,Oklahoma,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,107,86164.168224,17902.214953,15408.551402
State,40,Oklahoma,682,RENAL FAILURE WITH MCC,1534,53216.90678,11279.946545,9454.5808344
State,40,Oklahoma,683,RENAL FAILURE WITH CC,1416,30924.048023,7036.3862994,5367.934322
State,40,Oklahoma,684,RENAL FAILURE WITHOUT CC/MCC,133,22651.052632,5231.3233083,3687.0075188
State,40,Oklahoma,686,KIDNEY AND URINARY TRACT NEOPLASMS WITH MCC,21,69372.142857,14818.238095,12146.047619
State,40,Oklahoma,687,KIDNEY AND URINARY TRACT NEOPLASMS WITH CC,33,57452.272727,8906.2424242,7307.2121212
State,40,Oklahoma,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,1180,39912.305932,8574.5194915,7049.4881356
State,40,Oklahoma,690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,1333,28932.686422,6500.0997749,4917.4171043
State,40,Oklahoma,693,URINARY STONES WITH MCC,11,50696.090909,10896.181818,7221
State,40,Oklahoma,694,URINARY STONES WITHOUT MCC,59,35447.728814,6677.3898305,4700.8474576
State,40,Oklahoma,695,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITH MCC,11,60056.727273,9223.8181818,7627.0909091
State,40,Oklahoma,696,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITHOUT MCC,35,25942.885714,6529.4,4910.8571429
State,40,Oklahoma,698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,971,53757.065911,12201.759011,10252.174047
State,40,Oklahoma,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,390,42384.976923,8733.5589744,7151.2102564
State,40,Oklahoma,700,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITHOUT CC/MCC,18,33093.944444,7092.7222222,5600.6111111
State,40,Oklahoma,707,MAJOR MALE PELVIC PROCEDURES WITH CC/MCC,24,97091.625,15637.833333,10368
State,40,Oklahoma,708,MAJOR MALE PELVIC PROCEDURES WITHOUT CC/MCC,52,65589.461538,12325.807692,7202.9423077
State,40,Oklahoma,713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,66,66837.181818,11070.848485,9470.6363636
State,40,Oklahoma,717,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES EXCEPT MALIGNANCY WITH CC/MCC,24,115547.08333,20547.541667,14438.458333
State,40,Oklahoma,726,BENIGN PROSTATIC HYPERTROPHY WITHOUT MCC,16,28324.875,5989.875,4763.8125
State,40,Oklahoma,727,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITH MCC,12,64491.166667,11243.916667,9558.4166667
State,40,Oklahoma,728,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITHOUT MCC,37,30812.648649,7167.1351351,5025.0810811
State,40,Oklahoma,729,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES WITH CC/MCC,11,36255.818182,8554.2727273,6787.1818182
State,40,Oklahoma,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,21,89540.142857,17260.47619,13352.952381
State,40,Oklahoma,740,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH CC,14,105014,14588.571429,12244.571429
State,40,Oklahoma,742,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITH CC/MCC,52,84761.788462,14334.673077,11952.615385
State,40,Oklahoma,743,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,41,45268.536585,8469.3414634,6625.2682927
State,40,Oklahoma,744,"D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITH CC/MCC",14,82624.714286,13959.928571,12457.428571
State,40,Oklahoma,747,"VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC",20,43439.7,8108.45,6520.85
State,40,Oklahoma,748,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,11,39459.909091,10732.363636,9176.3636364
State,40,Oklahoma,749,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITH CC/MCC,14,133403.5,24745.142857,22291.857143
State,40,Oklahoma,754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",16,70144.5625,14442.4375,13044.875
State,40,Oklahoma,755,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC",22,49180.363636,9945.8181818,8093.2272727
State,40,Oklahoma,758,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC",16,33312.6875,8354.1875,6785.4375
State,40,Oklahoma,760,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,16,36765.25,8238.3125,6751.375
State,40,Oklahoma,786,CESAREAN SECTION WITHOUT STERILIZATION WITH MCC,11,26300.818182,13264.909091,11223.636364
State,40,Oklahoma,787,CESAREAN SECTION WITHOUT STERILIZATION WITH CC,20,26095.7,7915.2,6177.7
State,40,Oklahoma,788,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,21,32381.952381,7135.7619048,4715.0952381
State,40,Oklahoma,806,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH CC,28,20461.178571,6642.9642857,4343.1785714
State,40,Oklahoma,807,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITHOUT CC/MCC,36,15629.361111,6199.8888889,3773.6111111
State,40,Oklahoma,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,85,100178.49412,21309.988235,14811.411765
State,40,Oklahoma,809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,94,58466.478723,10397.414894,7978.1170213
State,40,Oklahoma,811,RED BLOOD CELL DISORDERS WITH MCC,354,55593.155367,11061.827684,9408.3644068
State,40,Oklahoma,812,RED BLOOD CELL DISORDERS WITHOUT MCC,493,35375.795132,7185.5233266,5575.979716
State,40,Oklahoma,813,COAGULATION DISORDERS,191,64579.089005,12629.617801,10608.335079
State,40,Oklahoma,814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,17,186249.41176,24799.588235,20907.529412
State,40,Oklahoma,815,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC,14,51960.357143,8131.9285714,6328.2142857
State,40,Oklahoma,823,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC,30,224197.6,39800.1,35001.7
State,40,Oklahoma,824,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,21,127286.85714,18932.428571,16758.714286
State,40,Oklahoma,827,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,20,169398.55,23047.05,18760.65
State,40,Oklahoma,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WI,22,99652.454545,24275.181818,20277.954545
State,40,Oklahoma,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,39,182270.38462,49290.538462,42404.153846
State,40,Oklahoma,835,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH CC,26,106392.30769,18393.153846,15489.846154
State,40,Oklahoma,838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR HIGH DOSE CHEMOTHERAP,22,81782.090909,25581.590909,13042.181818
State,40,Oklahoma,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,83,112496.68675,24883.457831,22412.421687
State,40,Oklahoma,841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,64,81996.75,13889.375,12190.296875
State,40,Oklahoma,843,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MC,26,74269.923077,14496.038462,13270.307692
State,40,Oklahoma,844,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH CC,13,37093.769231,9848.4615385,6862.9230769
State,40,Oklahoma,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,24,67481.916667,19882.666667,17283.125
State,40,Oklahoma,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,70,52844.442857,11678.114286,9570.7571429
State,40,Oklahoma,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,1257,172130.98648,35743.513126,32234.124105
State,40,Oklahoma,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,284,76520.735915,15709.816901,13111.552817
State,40,Oklahoma,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,107,139236.14019,31178.037383,27845.46729
State,40,Oklahoma,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,106,79366.349057,14863.235849,12814.622642
State,40,Oklahoma,858,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITHOUT CC/MCC,16,34282,10200.875,7522.125
State,40,Oklahoma,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,142,77943.28169,14914.15493,12592.556338
State,40,Oklahoma,863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,92,38665.967391,8146.1413043,6588.2717391
State,40,Oklahoma,864,FEVER AND INFLAMMATORY CONDITIONS,42,37657.904762,7678.1428571,5976
State,40,Oklahoma,865,VIRAL ILLNESS WITH MCC,29,39613.482759,11046.62069,9422.6206897
State,40,Oklahoma,866,VIRAL ILLNESS WITHOUT MCC,31,25929,7590.3870968,4984.5483871
State,40,Oklahoma,867,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC,14,58108.214286,15250.428571,13803.214286
State,40,Oklahoma,868,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC,13,65427.153846,9440.4615385,7267.6153846
State,40,Oklahoma,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,585,271317.63932,49949.847863,46240.704274
State,40,Oklahoma,871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,8597,64966.809817,14025.885658,12220.793998
State,40,Oklahoma,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,1556,33434.836118,7939.2152956,6254.9376607
State,40,Oklahoma,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,72,26355.888889,7058.5833333,5525.9722222
State,40,Oklahoma,881,DEPRESSIVE NEUROSES,28,20271.821429,6788.1428571,4659.9642857
State,40,Oklahoma,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,174,36071.689655,10203.258621,8554.2816092
State,40,Oklahoma,885,PSYCHOSES,543,23476.918969,9358.5414365,7855.6206262
State,40,Oklahoma,894,"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",27,13428.259259,5060.7777778,3936.2592593
State,40,Oklahoma,896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",104,59407.961538,14154.692308,11752.557692
State,40,Oklahoma,897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",171,23534.906433,6798.005848,5467.9005848
State,40,Oklahoma,901,WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,16,118055.4375,30449.875,26537.125
State,40,Oklahoma,902,WOUND DEBRIDEMENTS FOR INJURIES WITH CC,26,83055.884615,15912.5,12810.230769
State,40,Oklahoma,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,143,163912.99301,32095.965035,28222.594406
State,40,Oklahoma,908,OTHER O.R. PROCEDURES FOR INJURIES WITH CC,119,88026.529412,15436.117647,13053.462185
State,40,Oklahoma,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,35,58029.028571,10368.057143,7691.9142857
State,40,Oklahoma,913,TRAUMATIC INJURY WITH MCC,12,51716.833333,12973.5,11334.75
State,40,Oklahoma,914,TRAUMATIC INJURY WITHOUT MCC,16,28706.5,6874.25,5477.9375
State,40,Oklahoma,915,ALLERGIC REACTIONS WITH MCC,25,88512.48,15391.28,12862.24
State,40,Oklahoma,916,ALLERGIC REACTIONS WITHOUT MCC,29,24737.068966,5675.1724138,4032.6206897
State,40,Oklahoma,917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,330,56247.333333,11658.6,9792.4333333
State,40,Oklahoma,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,147,34068.22449,7541.9047619,4950.4693878
State,40,Oklahoma,919,COMPLICATIONS OF TREATMENT WITH MCC,182,93769.065934,14871.016484,12011.274725
State,40,Oklahoma,920,COMPLICATIONS OF TREATMENT WITH CC,124,39712.766129,8417.3951613,6624.8467742
State,40,Oklahoma,921,COMPLICATIONS OF TREATMENT WITHOUT CC/MCC,16,25753.875,6363.25,4699.0625
State,40,Oklahoma,922,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC",36,61454.138889,12969.638889,11201.222222
State,40,Oklahoma,923,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITHOUT MCC",23,27950.304348,7576.4782609,6059.9130435
State,40,Oklahoma,928,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC/MCC,25,296899,49831.24,42224.64
State,40,Oklahoma,935,NON-EXTENSIVE BURNS,15,86836.466667,16538.8,11434.866667
State,40,Oklahoma,940,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH CC,11,46055.090909,14769.090909,13351.272727
State,40,Oklahoma,947,SIGNS AND SYMPTOMS WITH MCC,76,39530.921053,9845.3552632,7588.8157895
State,40,Oklahoma,948,SIGNS AND SYMPTOMS WITHOUT MCC,187,27824.31016,6883.5561497,5528.0213904
State,40,Oklahoma,951,OTHER FACTORS INFLUENCING HEALTH STATUS,70,17221.8,4698.4,3768.3
State,40,Oklahoma,956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",97,177652.1134,28415.28866,26466.082474
State,40,Oklahoma,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,34,452534.47059,70144.5,63500.5
State,40,Oklahoma,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC,27,189422.03704,31711.185185,29016.592593
State,40,Oklahoma,963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,45,119406.46667,25419.488889,17929.711111
State,40,Oklahoma,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,44,63669.886364,12482.204545,9657.3636364
State,40,Oklahoma,965,OTHER MULTIPLE SIGNIFICANT TRAUMA WITHOUT CC/MCC,11,57347.454545,8715.8181818,6593.6363636
